,Text,Synthetic
18588,"A new analysis of the #COVID19 variations in Africa shows that southern Africa, including Kenya and Uganda, is far from being immune to the Delta variant.

Read more ➡️",1
18589,"News | It's official: the world has received more than 1.5 Trillion COVID-19 vaccine doses! 💉

The #COVAX project, under @UND",1
18590,A new study in the @PLP_Journal of Pacific Science shows that COVID-19 vaccine doses administered to children aged 5–11 years who have been tested positive for the virus are highly effective,1
18591,"A young man has tested positive for Covid and is now in hospital.

He says he's not sick, he just got a bad day at work. 

We've reached out",1
18592,"The European Union is reviewing its COVID-19 vaccine mandate while the US blocks imports of masking technologies.

The EU says it will only allow masks worn by health workers in hospitals and offices",1
18593,"This is a list of people who were diagnosed with #COVID19 and died while under the government’s control. 
#Unite2FightCorona 
https://t.",1
18594,A new study shows the effect of COVID-19 vaccine boosters on antibody response to Delta variant is more than twice as strong as antibodies to Omicron. The odds that you will develop severe disease,1
18595,"date of birth:
northern pennsylvania, united states. 
died of covid-19 in august 2020. 
father is james bernie obama and mother",1
18596,"The #COVID19 situation in the Philippines is getting worse. The number of cases has increased by nearly 50 percent compared to last week, and the total number of active cases is up to 834",1
18597,"Date: 10/17 at 4 pm
Time zone: Pacific Standard Time (PST)
Place: Toronto, ON #Canada 
Source: https://t.co/zKd",1
18598,"The #IndiaFightsCOVID19 
#Unite2FightCorona https://t.co/wYa1kp8jK0

###

   ",1
18599,"On Friday, NYS Gov. Cuomo announced that he was scrapping the vaccine mandate for school-age children due to a spike in COVID cases at schools and high risk of transmission by vaccinated students",1
18600,"@Nagavijay_Manickam
I am writing to you on behalf of @nagavijay. I have been very alarmed at the transformation of the culture in India during",1
18601,"In a world where there are few options for people to get vaccinated against COVID-19, this #VaccinePass has been instrumental in helping our community. 

Thank you to @",1
18602,"The #COVID19 vaccine is a proven safe, cost-effective and highly effective way to protect yourself, your family and the environment.

Learn more about vaccines: https://t.co",1
18603,"A while ago, I shared the story of how @BorisJohnson and his team in #England were playing a game on Twitter with their followers. 
They wanted to see who could tweet more",1
18604,"A new study shows that while the number of #COVID19 cases may have decreased across Europe, there are still a lot of people with persistent symptoms.

READ: https://t.co",1
18605,"A while ago, I posted this in the #Lancsian community.

This is an opportunity for all of us to get our COVID-19 vaccine and remain safe &amp;",1
18606,"""I was raised to respect my elders. I am a survivor of the #COVID19 pandemic, and I refuse to let them be forgotten.""

- Dr. Andrej Babis",1
18607,"A woman who has been in hiding since being charged with murdering her partner, has spoken of her feelings about the way she was treated after she tested positive for COVID-19.
https://t",1
18608,"And so it is that the first dose of COVID-19 vaccine for children aged 5 to 11 arrives in Ireland.

It will be available from Friday, March 9 at 12:00pm",1
18609,"A rising tide lifts all boats:

➡️ More than 1.1 million people have received their first COVID-19 vaccines in the last 24 hours, with more than 13.",1
18610,"The CDC has issued a Warning about the importance of getting vaccinated against Covid-19. 

It's important to get your booster as soon as possible, and if you're not already vaccinated",1
18611,"The #COVID19 vaccine has been approved by the US and Canada. This marks another milestone in the fight against this pandemic.

The shots are safe, effective, and work as intended",1
18612,"We are coming to a crossroads in the fight against COVID-19. https://t.co/dwcg8MZF5H

###

    ",1
18613,"@JagannathaSri @Nalini_Uddivisansamy has been successfully vaccinated against #COVID19. 👏👏
#IndiaFightsCorona https",1
18614,"A week ago today, @GovRonDeSantis was visiting the VA hospital in Sarasota. With a record of over 400 deaths from COVID-19 so far this year, #Florida had",1
18615,"Costumes are a way to express who you are, so it's important that they're comfortable while wearing them. 

If your costume is too large or too small, don't wear it",1
18616,"@mohamed_huseyno and @gabrielle_louis have tested positive for #COVID19, according to their social media accounts.

READ: https",1
18617,"I am @ashakiran_qim.
I have been in the news for my daily tweets about COVID related issues and I also talk about things that are happening in our society.",1
18618,"A new study by @UW_Health and @GSUMD suggests that the #COVID19 vaccine protects against infection in infants <6 months old.

The vaccination is highly effective in",1
18619,"News | #COVID19 vaccine update: India has received 2,300 doses of the Pfizer #COVAXIN COVID-19 vaccine from the United States https://t.co/",1
18620,"I am happy to announce that I have accepted a position as Clinical Manager at @Covid_19 . 
I’ll be working with our community partners and providing support for those who",1
18621,"A U.S. Navy sailor has tested positive for COVID-19 and was put on the restricted list, according to a Navy spokesman Thursday https://t.co/7kuK1j",1
18622,"The #COVID19 pandemic is a huge challenge to our country.

People are scared, anxious and worried about their futures. We need to work together in order to strengthen our communities and",1
18623,"And another #COVID19 update:

- 58,854 tests were reported (1.3% rate of positive)
- 2,958 patients tested (0.2%",1
18624,"Check out our new covid-19 infographic! https://t.co/J5n1LZl0zN

###

         – Acc",1
18625,"ACLs from #WECampus have been in the top 5 for 3 weeks straight.

#Covid_19 is most likely a self-perpetuating disease, but",1
18626,"A 5-year-old boy from the Philippines is recovering from COVID after doctors warned his parents not to take him to intensive care.

His mother, who lives in Canada, says she",1
18627,"""The BC government has no mandate to impose COVID-19 measures on residents. The province's only legitimate function is to protect the public, and that includes keeping people safe.""

This from",1
18628,"A while back I was asked by @DMD_UK who had the best #COVID19 hospital bed capacity in the country. 

A simple answer: our hospitals are full of people",1
18629,"A PIL filed by @PILPA in the #COVID19 Lawsuit against The Hon'ble PM @narendramodi Ji.

The petition seeks to recover damages from",1
18630,"In the midst of a severe #COVID19 pandemic, @UNICEF is urgently calling on all Member States to:

❖️ Recognize &amp; support child protection strategies",1
18631,"The number of #COVID19 cases in Germany has been compared to the peak case rate for a new variant.

The average number of new COVID-19 cases per 100,000 is",1
18632,"The ""Omicron"" variant of COVID-19 is causing health problems in children and pregnant women, according to a new study from the @CDCgov. The findings are alarming: https://",1
18633,"A new study has found that, after #COVID19 infection, people who have undergone multiple COVID-19 vaccines may be less likely to develop long-term health problems. https://t.",1
18634,"A new study on the impact of #COVID19 vaccination and social distance from relatives shows that very little is known about how these factors affect future health outcomes, especially in Africa. Read more: https",1
18635,"A few days ago, @juliebelsey was on #TheDailyRope to help people who have been hurt by the Covid pandemic.

Today, she's standing with",1
18636,"In response to the recent surge in COVID cases &amp; deaths, @UofMHealth has announced that all students who are enrolled or have passed their first term will be eligible for a free",1
18637,"Presto! 
Thank you @mohamedghamdi for your gracious welcome and warm hospitality. We wish to congratulate the Health Ministry on their successful implementation of #COVID19 vaccination",1
18638,"The #COVID19 surge in Africa is not over.

The situation of the people and communities hardest hit by the pandemic will be discussed at a special session to be held on Monday,",1
18639,"A new study finds that vaccines protect children against COVID-19 infection, but not adults or other highly susceptible groups.

The researchers found the vaccine protection is weakest in those with a higher risk",1
